order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,total_price,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_days,delivery_delay,order_month,payment_sequential,payment_type,payment_installments,payment_value,Date
cf287f639abd10b1630574c4a065d4f1,1,dd8e3ce8409dea51c566f227a4fc34ba,f262cbc1c910c83959f849465454ddd3,10:32.0,9.99,7.78,17.77,a193aa8d905b8e2460a1f49e26caa4a9,delivered,04:28.0,10:32.0,58:48.0,32:51.0,26-02-2018,4,-10,00:00.0,2,voucher,1,6,12-02-2018
d5d287f2402efa84433646638d83ffef,1,b47246a2d424fae0bb3e352ef204496a,863d2ebcd347ce4922de7a0f9a5581d6,49:52.0,100,9.63,109.63,2e2a78932fdc2466f0e91fe4d86cd302,delivered,35:31.0,49:52.0,40:00.0,57:53.0,18-07-2018,4,-15,00:00.0,2,voucher,1,97.38,28-06-2018
d79b5d99bedf3d553349fb878a6da83b,1,75d6b6963340c6063f7f4cfcccfe6a30,cc419e0650a3c5ba77189a1882b7556a,02:21.0,56.99,8.72,65.71,7ace58bfbc93c19579f9d4585743abcf,delivered,52:47.0,02:21.0,33:53.0,17:54.0,20-06-2017,4,-12,00:00.0,2,voucher,1,5.35,03-06-2017
d8c4293616878e2f015351d8f1445880,1,7405b565a367960901d88f91c514cd90,c864036feaab8c1659f65ea4faebe1da,18:11.0,149.9,45.18,195.08,30dc4f27dcf5d2ebf9a48f7799229ad3,delivered,51:38.0,31:41.0,44:00.0,56:54.0,05-07-2018,4,-20,00:00.0,2,voucher,1,195.03,11-06-2018
dc5f7bc4c5617c381a1943ba3d5cabcd,1,ed2067a9c1f79553088a3c67b99a9f97,cbd996ad3c1b7dc71fd0e5f5df9087e2,10:37.0,56.97,9.94,66.91,875046d70b322a1aedb1b9b0fb475af4,delivered,55:01.0,31:33.0,22:46.0,19:38.0,14-11-2017,4,-11,00:00.0,2,voucher,1,34.33,30-10-2017
dced94fca9ee52e79241961c0e5a3d0d,1,d5ad1429503cdb3871407ed2e8fbf859,6edacfd9f9074789dad6d62ba7950b9c,02:42.0,140.9,12.19,153.09,a5accda9e28060c70a2607fd29ab4d59,delivered,48:14.0,02:42.0,12:30.0,06:54.0,31-05-2017,4,-9,00:00.0,2,voucher,1,151.11,18-05-2017
e9412fef2accbb245c4232829673c90c,1,632fe3d92c45b5c83f4102fadd94ee92,0dd184061fb0eaa7ca37932c68ab91c5,27:59.0,138,14.57,152.57,ae984c23bb0ed564ac206f2ec57f772a,delivered,21:19.0,27:59.0,21:34.0,43:05.0,07-03-2018,4,-10,00:00.0,2,voucher,1,136.68,21-02-2018
f0e888236afb66e9bfac24a6100bbf53,1,f745d28cf673e9022060c31f7f11218e,cfd7ddab722b902f7ac5b5f3ba6d723d,50:35.0,23.9,8.68,32.58,fc9c228fc78372b6b53ad3515823eee6,delivered,30:09.0,50:35.0,52:00.0,52:50.0,13-07-2018,4,-10,00:00.0,2,voucher,1,12.58,28-06-2018
f7abe88fbe9b7ae7a46f897236e58d31,1,dabbb10b2f36548cf2aff2993f4cf5e2,9d4db00d65d7760644ac0c14edb5fd86,14:12.0,107.8,9.67,117.47,da74cd40047f4f55fd1d092618d0741c,delivered,59:06.0,14:12.0,37:27.0,56:55.0,08-05-2018,4,-15,00:00.0,2,voucher,1,45.88,19-04-2018
ffa1dd97810de91a03abd7bd76d2fed1,1,2f178dc91b792930e1ff40a77a123506,75d34ebb1bd0bd7dde40dd507b8169c3,42:56.0,434.99,20.32,455.31,f37c2634dfc8ac0ce3475d3cfc665b43,delivered,35:09.0,42:56.0,33:08.0,40:29.0,28-06-2017,14,-22,00:00.0,2,voucher,1,418.73,22-05-2017
106bf10ecc74f90c8848d0f613288a15,1,ba45ed17e0da09c7be0de3de084f6e2a,f9bbdd976532d50b7816d285a22bd01e,30:14.0,89,15.37,104.37,7f8feff355565582f36a0a3848231245,delivered,21:35.0,30:14.0,22:14.0,43:31.0,17-10-2017,14,-18,00:00.0,2,voucher,1,88.55,14-09-2017
182fa9505d1a70df89f74950a4e9369c,1,1a080577618e7fe4d9ddd8fb2b47a964,7d13fca15225358621be4086e1eb0964,27:27.0,550,21.73,571.73,8b7b669f96ccc3bcdf29ab0bcf3bf311,delivered,16:03.0,27:27.0,32:31.0,31:28.0,24-04-2018,14,-13,00:00.0,2,voucher,1,506.56,27-03-2018
1b900d4d10e97580eee435e3474110c8,1,9ead3847aad283a0842bde7ad9a9e7b3,fac1a9017ade7bdc94058fc1c969f355,57:02.0,99.9,22.41,122.31,7bea1627c3e438f1cf401aa2c53fea2d,delivered,32:43.0,57:02.0,37:00.0,19:03.0,25-06-2018,14,-19,00:00.0,2,voucher,1,97.98,23-05-2018
27a54410628f54cb15b276a47a14c7d7,1,3b88c6a09d4f61f0566c39ed139fb5e2,66922902710d126a0e7d26b0e3805106,50:19.0,15,25.38,40.38,e0760d6de182bf294c6a3896fab8d14e,delivered,33:17.0,50:19.0,18:35.0,12:33.0,20-02-2018,14,-18,00:00.0,2,voucher,1,3.35,19-01-2018
298244895a58e73db105ff38993ca7b5,1,c1af2dbb7ddaa89a57094a6fde7578bf,6ec1a01e866584bb679eb9b098345919,30:11.0,52.99,17.62,70.61,85b721db5eadffc2f1c2e40a3c1f6a53,delivered,35:54.0,30:11.0,53:47.0,52:42.0,10-08-2017,14,-8,00:00.0,2,voucher,1,56.38,19-07-2017
2f52c0a535c5748713a7639b1c798786,1,3e19791ee3fa124c96da5a87616794ac,e2c92f9c1c7746d899d18f2e158bbff7,15:29.0,137,14.32,151.32,0bab2439d75a6b9559f2d49f3e499faa,delivered,52:56.0,15:29.0,15:00.0,42:44.0,04-06-2018,14,-3,00:00.0,2,voucher,1,28.67,18-05-2018
3334505458e0f039b5a43c32dfef2cef,1,495f9290868e1bde785d3c372608ad54,228e4c1a0be164f613d41c24345f9d2c,10:17.0,99.9,47.75,147.65,7cceb5f2b585e4346bea1666d6c88c63,delivered,20:42.0,10:17.0,49:00.0,03:20.0,20-08-2018,14,-28,00:00.0,2,voucher,1,136.73,09-07-2018
3ff0a629f4dd40fa3b97b60531307582,1,74e5e7c0ad09d8fec4d30c75a70a7799,3db66a856d18a9cba7c9241fc5221c50,24:33.0,69.9,14.22,84.12,3464610f9baa807cd8f66dd1c11e5ffc,delivered,07:15.0,24:33.0,48:24.0,17:04.0,08-09-2017,14,-7,00:00.0,2,voucher,1,80,18-08-2017
4086b35550b0ef9c5c94ef7b116fa47e,1,c075b8e131353552218860f1c421e4ef,f80edd2c5aaa505cc4b0a3b219abf4b8,50:16.0,48.9,46.88,95.78,3e197a7d89cb0fefceece3f4df280f10,delivered,40:09.0,50:16.0,31:20.0,07:39.0,10-07-2017,14,-21,00:00.0,2,voucher,1,86.01,04-06-2017
458f5a6d4163d5b6de33cda5ec82ef10,1,045c0f3faa3d81ff1af071e0811b2711,fa1c13f2614d7b5c4749cbc52fecda94,35:20.0,194.9,52.08,246.98,8e89cab186c88be523095a199d89bcb2,delivered,26:31.0,35:20.0,30:00.0,52:01.0,01-08-2018,14,-8,00:00.0,2,voucher,1,218.72,09-07-2018
45e54aacb62da6bd3c079f5148d52d27,1,ed77034b92386a1a8cfd3c648d715dde,c9c7905cffc4ef9ff9f113554423e671,35:17.0,14.99,15.23,30.22,a8c0dfe9a2d3319db98a6b8a78395900,delivered,25:36.0,35:17.0,23:06.0,58:39.0,17-04-2018,14,-6,00:00.0,2,voucher,1,29.29,28-03-2018
48e86fac091ccf24da8a7ebc63ec3111,1,829874309190054ac199e75205ad6b33,4e922959ae960d389249c378d1c939f5,55:13.0,49.95,15.1,65.05,ddab4bfc18971652ddc9d033e424af1a,delivered,34:57.0,55:13.0,00:04.0,39:50.0,12-07-2017,14,-16,00:00.0,2,voucher,1,118.19,12-06-2017
4bfccd93522d928f8732e455310da85b,1,d2fd481184c11c7b14fd8e62f60b86b1,1da3aeb70d7989d1e6d9b0e887f97c23,31:23.0,33.99,8.72,42.71,3ec8cc6d30a0755af39886e37e4a872c,delivered,33:58.0,31:23.0,16:22.0,22:11.0,08-02-2018,14,-1,00:00.0,2,voucher,1,22.43,24-01-2018
545b9d98685b98a2203d2ba6e56b8e3a,1,64051126507bdb875c1baf5b3b5a9a98,9646c3513289980f17226a2fc4720dbd,45:19.0,48,11.74,59.74,c1c485afcd2871d243f7f3282b3366a2,delivered,35:51.0,45:19.0,02:00.0,56:53.0,25-05-2017,14,-9,00:00.0,2,voucher,1,35.64,02-05-2017
5f8e8bff26bd07b73a3ecf086de33d4a,1,cda8b52b3a3d0574a74b18bc73da024f,a0d7fbb07bb5ebc3b05980e750db56f3,50:15.0,99.99,42.71,142.7,6233e1c1b76b3f0e1527afdd8db0c7a1,delivered,56:51.0,50:15.0,56:00.0,22:06.0,11-09-2018,14,-15,00:00.0,2,voucher,1,107.48,12-08-2018
6e7e9fd0c7c9256e1119cbb95fd12bce,1,54705b3767bb79355690466c0e599b17,efcd8d2104f1a05d028af7bad20d974b,27:55.0,39.99,67.92,107.91,2c2917bd12c5663dde831f0a22df9caa,delivered,14:43.0,27:55.0,41:41.0,29:20.0,31-01-2018,14,-22,00:00.0,2,voucher,1,158.28,26-12-2017
753409eb1dc2fceb6dbb2a350a35ffc8,1,fdad129d8e902058f98862f23dcf6978,85d9eb9ddc5d00ca9336a2219c97bb13,35:16.0,38.9,16.79,55.69,a88cee1715cb725d85cef9cf6fb25261,delivered,22:06.0,35:16.0,33:04.0,27:44.0,04-07-2017,14,-15,00:00.0,2,voucher,1,4.75,05-06-2017
7719f9708389131806ee9274b88c911e,1,b72b39418216e944bb34e35f4d3ea8c7,45d33f715e24d15a6ccf5c17b3a23e3c,24:23.0,38.98,16.11,55.09,b05fb6222cb9c5d304e7982d27c3a379,delivered,10:27.0,24:23.0,39:46.0,25:09.0,23-10-2017,14,-13,00:00.0,2,voucher,1,49.59,26-09-2017
78d1ad5b65aecc8f61c0fab7b28e8281,1,2edc5e6012ad882462d116ed5a9e3085,c4fabeea6e569d42d02993bb1f4f1cbc,55:49.0,99.9,27.25,127.15,dbb68cef9a37ab412a671c35ef258d33,delivered,47:29.0,55:49.0,51:59.0,21:01.0,17-04-2018,14,-13,00:00.0,2,voucher,1,27.15,21-03-2018
7d0ed38550fa692c0dff9a4d0eddb8e7,1,25830cd3f917e51e463f79c181a670ae,e26901d5ab434ce92fd9b5c256820a4e,03:40.0,29.9,14.1,44,0f3179de38741efcde57ff90a832e7b8,delivered,21:10.0,03:40.0,52:44.0,17:12.0,25-08-2017,14,-8,00:00.0,2,voucher,1,35.61,03-08-2017
7f8f6e7d331e83effb58aa14f32cad44,1,fc49395ccfb1f65ab0d1352684772112,99eaacc9e6046db1c82b163c5f84869f,32:14.0,199,12,211,45127f59fac3645efb3f2c3c185bf0da,delivered,23:11.0,35:12.0,46:10.0,37:54.0,13-04-2017,14,-3,00:00.0,2,voucher,1,181.88,26-03-2017
80423624a58421eb6e6d9fd07cafb406,1,992febfbf97cf4180952fcc7954d139f,b2ba3715d723d245138f291a6fe42594,30:26.0,1119.9,138.33,1258.23,d487e70a5c882c55d82496f3b583eaab,delivered,20:49.0,31:20.0,44:37.0,07:55.0,14-02-2018,14,-16,00:00.0,2,voucher,1,246.1,15-01-2018
8375e62ff082f229096ecda5cbc957ea,1,840c7da1a74c54e903c0c6b86d44deed,f4c4daa86e30c7e5a553a8d518ac03a5,22:30.0,409.38,17.04,426.42,328f33266451e729a2d27dc43051d0c8,delivered,07:53.0,22:30.0,15:06.0,24:46.0,11-05-2017,14,-22,00:00.0,2,voucher,1,326.81,04-04-2017
87a2d83c67c7bdc791e7e5869b035ae4,1,3f84970b11159798c4fa73fb4e309f1c,f3da5b2ff499efb8d4a6d371d175d7dd,12:47.0,13.5,22.06,35.56,1d6ed38c8b6ab482c59215aac29ed59f,delivered,59:55.0,12:47.0,08:27.0,38:48.0,22-05-2018,14,-19,00:00.0,2,voucher,1,25,19-04-2018
92e6240b5c4b9797688616b3a9c52608,1,9451e630d725c4bb7a5a206b48b99486,d673a59aac7a70d8b01e6902bf090a11,31:04.0,39.5,11.85,51.35,0a0aa6d8a3c7535375d6fd935ae19480,delivered,22:45.0,35:25.0,08:59.0,08:34.0,09-03-2018,14,-5,00:00.0,2,voucher,1,35.11,18-02-2018
9322ed60e16ee4ff1efe8145cb66060f,1,a5215a7a9f46c4185b12f38e9ddf2abc,53243585a1d6dc2643021fd1853d8905,50:24.0,1200,50.81,1250.81,79e3be07b961e4d6df3d52de6a560c47,delivered,38:16.0,50:24.0,11:59.0,57:50.0,26-09-2017,14,-11,00:00.0,2,voucher,1,160,01-09-2017
999f2c3acec30e9b25d21ef56a233e45,1,0c104d5a094ca1ba910a793cae5b620e,7a241947449cc45dbfda4f9d0798d9d0,42:42.0,75.99,21.02,97.01,544dd9e02b01648bfd3152513f08fbb5,delivered,28:02.0,42:42.0,14:50.0,48:44.0,10-07-2017,14,-10,00:00.0,2,voucher,1,47.01,15-06-2017
9e8253539b3ac1fc283b3d570f7b53ae,1,3ece0f08943c87ee3e0f6bfb045250f3,5b35136197710e16ac5e7b7c2bd4ea85,07:39.0,219.9,15.29,235.19,2c40b78414b1a68632e1b1ba2191543c,delivered,41:25.0,07:39.0,54:50.0,36:03.0,07-11-2017,14,-7,00:00.0,2,voucher,1,238.98,16-10-2017
9edb4a65f2f453139e9dba567889dc0e,1,50d77758742285ff49f340ebdf0df5a7,d91fb3b7d041e83b64a00a3edfb37e4f,05:16.0,26,16.11,42.11,790df320333ffa133fea78a257a556bc,delivered,51:37.0,05:16.0,56:58.0,49:51.0,28-06-2017,14,-9,00:00.0,2,voucher,1,38.2,05-06-2017
a91929c58be362dc4929f9b9c542a4ae,1,9ede6b0570a75a4b9de4f383329f99ee,3fd1e727ba94cfe122d165e176ce7967,31:05.0,104.9,16.49,121.39,d66a1a4d6834da22157f93d8f7640a2a,delivered,15:35.0,35:32.0,18:55.0,47:34.0,05-03-2018,14,-13,00:00.0,2,voucher,1,4.79,05-02-2018
c05002c71f007c6a4056ca538113e991,1,0d5340e7cf010ca42cdf4305101ed005,1554a68530182680ad5c8b042c3ab563,55:09.0,79.9,28.96,108.86,f0192b8500e66726ff809a70709bcfbd,delivered,45:01.0,55:09.0,18:36.0,06:34.0,29-06-2017,14,-17,00:00.0,2,voucher,1,103.78,28-05-2017
c8020c10d5a223f0ec75df2818b966de,1,a8115d34a4b7b74388da609692162c37,85d9eb9ddc5d00ca9336a2219c97bb13,25:12.0,35.9,24.6,60.5,8617bd8f66cd7f354e97c8f72af8c0a6,delivered,10:23.0,25:12.0,21:00.0,05:46.0,29-08-2018,14,-20,00:00.0,2,voucher,1,56.17,26-07-2018
cc779b75630b5b63955c7167fcadee93,1,8cec92449a671f49ee9ef23dfecfb1c2,897060da8b9a21f655304d50fd935913,50:12.0,47.8,16.79,64.59,9059a4de2206e2ebaf4f178ebbba19ca,delivered,37:53.0,50:12.0,34:52.0,54:48.0,20-09-2017,14,-8,00:00.0,2,voucher,1,23.23,28-08-2017
ce59496beb223906ab55f6bce7fa86f5,1,08056d78bb75ed3ace107c72c16ec511,59fb871bf6f4522a87ba567b42dafecf,15:22.0,129.99,15.67,145.66,8553fb012aaa382ff9b2eb9aae6d03fd,delivered,53:33.0,15:22.0,05:55.0,42:09.0,29-06-2017,14,-13,00:00.0,2,voucher,1,69.47,02-06-2017
d4c73de44c6a4b71eb3d06d3b362d57b,1,cae58f36738671651f3d19fee286f556,23a0ffca143a15b9b5bbdb7d552f626a,56:25.0,55,22.32,77.32,3de901159b2d9cea0b4b358a5d5afdc6,delivered,00:58.0,56:25.0,09:00.0,44:31.0,16-07-2018,14,-20,00:00.0,2,voucher,1,68.99,12-06-2018
e5abf89c50ab4087ce3b700ae5dac49a,1,e2b02dadb01104e3f9f588311b3f2612,3bb548e3cb7f70f28e3f11ee9dce0e59,35:17.0,109.9,17.21,127.11,fe1873139d1f28e781baec43b34caf7a,delivered,51:07.0,35:17.0,13:06.0,03:03.0,06-09-2017,14,-11,00:00.0,2,voucher,1,67.98,11-08-2017
f45cb38ce99572f3f71de38bebeee589,1,4fcb3d9a5f4871e8362dfedbdb02b064,8581055ce74af1daba164fdbd55a40de,09:51.0,143.8,31.76,175.56,7b4205ad0699f380983dfbd2f26f67e0,delivered,54:42.0,09:51.0,19:12.0,10:53.0,16-03-2018,14,-8,00:00.0,2,voucher,1,71.77,21-02-2018
f8a9c0be5071e2ca36f561ad567b1800,1,6b966b123b31a54f73d652b5d8f45bb3,8b181ee5518df84f18f4e1a43fe07923,31:39.0,27.9,27.08,54.98,40e141d432fb1a06f862197c9c0de0ce,delivered,21:06.0,34:56.0,19:00.0,48:47.0,05-07-2018,14,-22,00:00.0,2,voucher,1,20,30-05-2018
fc6e9a6cd6985d3d454cccfdfdf66931,1,71b3b750619385c825054d16cd9584d0,1554a68530182680ad5c8b042c3ab563,15:38.0,119.9,18.46,138.36,bc24781aafb6ba52afdae67ebb4ba3f0,delivered,50:58.0,15:38.0,12:52.0,34:19.0,19-02-2018,11,-13,00:00.0,2,voucher,1,103.59,25-01-2018
126db85298f060d1b6fb6d032fd2dc06,1,439d0c278b77ddc4b1488de210c8df35,259f7b5e6e482c230e5bfaa670b6bb8f,53:04.0,54.9,20.87,75.77,5e5ad7cff3ed055c3bc4a0887aabc091,delivered,36:26.0,53:04.0,08:12.0,41:41.0,16-02-2018,11,-13,00:00.0,2,voucher,1,69.96,22-01-2018
2468e620a816b687f5dc6878e7d847ce,1,7e6850f360e60da72b7d3b1b37f42312,4324dd16853115efb0fd9d0d131ba6f4,47:44.0,79,12.89,91.89,c263ebf69a31d58fe14346bb309ff697,delivered,47:01.0,47:44.0,16:33.0,03:38.0,05-03-2018,11,-13,00:00.0,2,voucher,1,46.68,09-02-2018
70644768ae200b063d8fc6d47cc85ce4,1,d018c7ba1ccfa2cb5c49f3874ee36e19,903037660cf848a717166eb7a06d616e,42:33.0,35.4,16.6,52,91cb042681811c00a96789bbee61ecc2,delivered,13:58.0,42:33.0,17:50.0,54:47.0,15-08-2017,11,-13,00:00.0,2,voucher,1,22,22-07-2017
85e710051891004eca4f527adcadd0c3,1,802d4aa654f6b24ca4d5bd2c61c0b079,6288c69c4ce638e59925e59193f98b16,05:10.0,415.99,13.52,429.51,21ad7ae980e9af43f2b9c5908c5307e0,delivered,53:30.0,05:10.0,46:42.0,00:04.0,16-05-2017,11,-13,00:00.0,2,voucher,1,69.8,21-04-2017
8ba3f3a9292fbc22a8b7dff752bbcd37,1,84a87daa85c8b432d90bc1baa0cb4388,aafe36600ce604f205b86b5084d3d767,23:34.0,59.9,16.18,76.08,0315a87fba4dab4865f2071777b98e87,delivered,07:16.0,23:34.0,46:44.0,16:44.0,31-07-2017,11,-13,00:00.0,2,voucher,1,20,07-07-2017
b34f46c28be69a2d65c7f3f3c01c3673,1,4b72033d6547d584a65c309c78552e24,cf2384dd2f1dddea3f838efed0945e65,25:17.0,129.9,27.23,157.13,d59dcf5325c3705b89e66b28aec164e1,delivered,11:06.0,25:17.0,42:15.0,37:55.0,12-06-2017,11,-13,00:00.0,2,voucher,1,143.12,19-05-2017
b69321fb7d3000994c5a2b55c4f3cb01,1,b7605b5b483063d12bd90a772bff9d21,4a3ca9315b744ce9f8e9374361493884,24:40.0,48,12.91,60.91,40260703a69455806051f4b6609ed08b,delivered,14:21.0,24:40.0,53:06.0,22:50.0,27-12-2017,11,-13,00:00.0,2,voucher,1,92.79,03-12-2017
f2710c3e65b68cfc927a8aac6ecebe83,1,e95fb3a80ca294f39de925b6428f3a32,d2374cbcbb3ca4ab1086534108cc3ab7,56:20.0,78.9,9.87,88.77,88be8e039439308b5ec70c4994293485,delivered,50:02.0,56:20.0,09:32.0,08:07.0,29-01-2018,11,-13,00:00.0,2,voucher,1,138.05,04-01-2018
fbd05af8c1751b972fc6e19b1190990e,1,b45755e01d70d935e074cdde682bed74,0c8380b62e38e8a1e6adbeba7eb9688c,55:19.0,89.9,13.21,103.11,6df4246f1cf9de5292f78450941d26eb,delivered,55:19.0,05:19.0,21:41.0,47:51.0,09-03-2017,11,-16,00:00.0,2,voucher,1,1.02,09-02-2017
0d1141bc7e92a45b00c06ed12c5c4eb2,1,76cdcc9133ea25f1fac4b03ede26e062,609e1a9a6c2539919b8205cf7c4e6ff0,31:30.0,19.9,18.23,38.13,440881663ca6ea85485f1f0e13bebeb2,delivered,49:00.0,53:29.0,18:50.0,03:38.0,18-05-2018,11,-15,00:00.0,2,voucher,1,34.92,22-04-2018
16c9dc0ba34547f2eb228bcb2971815f,1,24fffbd0188d2b7ceb351214c514b28c,620c87c171fb2a6dd6e8bb4dec959fc6,32:26.0,279.9,16.13,296.03,b73be6f00df5391f3b315935ec0341ef,delivered,22:40.0,35:11.0,10:38.0,54:36.0,03-05-2017,11,-15,00:00.0,2,voucher,1,1.86,07-04-2017
2a4cf847d8e23123b4421ef7f7dc3d9f,1,f71f42e2381752836563b70beb542f80,85d9eb9ddc5d00ca9336a2219c97bb13,50:08.0,31.9,14.1,46,0d10f3ce86eae5da478b5475eb2f03bd,delivered,38:29.0,50:08.0,42:43.0,28:09.0,29-09-2017,11,-18,00:00.0,2,voucher,1,45.95,31-08-2017
326fa4ef13e06290f3b142da7663d4af,1,fa814ebf85f1640b2acea3c4378d40f9,fb3cfbc8a86f5d7fbb4d36b8df63f60d,45:19.0,69.9,22.77,92.67,f72799a69d843f37e38236f68deb0bb0,delivered,33:48.0,31:58.0,33:00.0,35:24.0,23-08-2018,11,-6,00:00.0,2,voucher,1,64.82,06-08-2018
33677835cbfd6206b10d3ee75b6142ef,1,642a40d4d73b4b2604968937de13634a,d2374cbcbb3ca4ab1086534108cc3ab7,25:16.0,12.9,11.85,24.75,67cddce6a950f9af839be8e688f9f287,delivered,45:30.0,25:16.0,38:08.0,38:48.0,03-10-2017,11,-6,00:00.0,2,voucher,1,23.06,15-09-2017
3745ac683b5ef89d47799dcd2a703d99,1,49feeab25d6531f4bbd4e9e7c926cf36,e5a3438891c0bfdb9394643f95273d8e,10:46.0,34.3,8.11,42.41,cc872150beb54a70317bc37c1d62c9b5,delivered,59:44.0,11:17.0,58:40.0,57:34.0,17-11-2017,11,0,00:00.0,2,voucher,1,17.41,05-11-2017
414643c3ed26cd6d93ac777a102a3ac0,1,196a8ebab62f48072dc189014d46a8d3,76d5af76d0271110f9af36c92573f765,30:35.0,12.1,7.78,19.88,359a2f5153fd7d2d178c72aa9e701e45,delivered,22:10.0,32:23.0,12:04.0,17:02.0,26-02-2018,11,-6,00:00.0,2,voucher,1,1.8,09-02-2018
4e05179f3e0dc912276faf9da529cf6b,1,06c6e01186af8b98ee1fc9e01f9471e9,fc906263ca5083d09dce42fe02247800,30:10.0,29.9,16.79,46.69,86647fcacfe017b63403169c2369b7b9,delivered,18:26.0,30:10.0,48:11.0,47:50.0,13-10-2017,11,-15,00:00.0,2,voucher,1,12.26,17-09-2017
538d5b9c472ee5e0f766651adc2e016d,1,6d5172990dbf91301b99da2fc11c9609,b2ba3715d723d245138f291a6fe42594,50:15.0,39.9,16.6,56.5,6257a012a2882532b055d565322107ce,delivered,40:36.0,50:15.0,18:52.0,39:44.0,10-11-2017,11,-3,00:00.0,2,voucher,1,14.41,27-10-2017
636fac4217a01ca1f468baf22a52e945,1,aba86c093ccdbac75b09111d57e50004,7c67e1448b00f6e969d365cea6b010ab,26:18.0,119.6,11.45,131.05,45d196ca62eb0b8f5f2f3037e417425d,delivered,26:18.0,26:18.0,08:42.0,47:41.0,06-04-2017,11,-15,00:00.0,2,voucher,1,199.98,11-03-2017
68a6bc33c20d0ac617d2ebc6bba91b60,1,2ffdf10e724b958c0f7ea69e97d32f64,4869f7a5dfa277a7dca6462dcf3b52b2,15:25.0,224,19.45,243.45,c324e4c55f8bf3ccec55d8c6e6c105be,delivered,05:33.0,15:25.0,26:50.0,03:27.0,03-04-2018,11,-12,00:00.0,2,voucher,1,119.99,10-03-2018
701ddcb0eab1d32958b3638a5e8c4e97,1,b6475dae3a2796ed87cabc7b8e8debcf,eb5b6204dde3a6e03b5f1bb8479f055b,54:59.0,19.9,14.1,34,e73a40f7509a5e81a764029d4b7ea836,delivered,16:34.0,54:59.0,08:56.0,41:45.0,19-02-2018,11,-17,00:00.0,2,voucher,1,8.66,22-01-2018
714b93bc4ed81c32fbf579f30619f3eb,1,2d9ea8e50b1cfa0b4e2678e63ffaf630,59b22a78efb79a4797979612b885db36,50:31.0,1149,34.36,1183.36,7aa5985858f6df9299d202265b71028c,delivered,43:12.0,50:31.0,57:08.0,45:19.0,06-03-2018,11,-15,00:00.0,2,voucher,1,173.38,07-02-2018
7282f35aaea3e151109787d09a275ec9,1,679a3e5e1d2bb68982be5734c6e55e63,8a130737016f838139d31878787a39c9,10:16.0,54.4,15.14,69.54,825c03d459e494071103e0d699ea943d,delivered,53:40.0,10:16.0,36:05.0,53:35.0,03-01-2018,11,-15,00:00.0,2,voucher,1,29.84,07-12-2017
85d1f27ce2b79aafb89810ff41fc3e72,1,30ad9d2c8a8e788a606a6c23e07260a9,7040e82f899a04d1b434b795a43b4617,29:51.0,24.9,47.2,72.1,051df23b0ca41d5daa47268b5b96a450,delivered,23:00.0,29:51.0,17:14.0,12:58.0,24-01-2018,11,-21,00:00.0,2,voucher,1,162.07,23-12-2017
88e8f243cb82b7e343068eb8073f388e,1,39af958c865cffb372490d50c207d776,da8622b14eb17ae2831f4ac5b9dab84a,30:33.0,239.9,32.55,272.45,c02b253e596068eea0b23786b936cb51,delivered,49:33.0,30:33.0,39:00.0,52:58.0,21-09-2018,11,-24,00:00.0,2,voucher,1,215.89,17-08-2018
8cb407154874301be08656a7fb09d9d9,1,22594ba8fd9a72ad95d352929c821560,7c67e1448b00f6e969d365cea6b010ab,43:05.0,112.99,17.53,130.52,5eedff30a379fbcc0851653d18295723,delivered,30:17.0,43:05.0,52:04.0,13:45.0,29-05-2017,11,-6,00:00.0,2,voucher,1,49.18,11-05-2017
8fc1991bfbb78b4d939d11ffef79c398,1,2423252b2432f1803e4f29e0974c6cf7,48436dade18ac8b2bce089ec2a041202,55:10.0,139.9,29.38,169.28,d63ebc611617ecd6acb37f274224062d,delivered,41:09.0,55:10.0,37:36.0,04:51.0,22-11-2017,11,-15,00:00.0,2,voucher,1,136.16,26-10-2017
928c456c589166bf1f6a77a4ec6a8165,1,3e03619d360cd44f29e094aae3c4a76b,50c9975695009e5e6473912e83a6d1da,19:22.0,37.8,33.71,71.51,10b7a2a6d7bb0cdf36516a6e6671e219,delivered,27:45.0,19:22.0,03:58.0,28:57.0,22-02-2018,11,-16,00:00.0,2,voucher,1,6.45,26-01-2018
96d3715ccba9f1142b73c862c1c9c322,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,46:43.0,89.99,64.05,154.04,4bd8f16f1eea99ae36382282aa03d538,delivered,32:33.0,47:13.0,39:27.0,41:26.0,11-12-2017,11,-21,00:00.0,2,voucher,1,133.24,09-11-2017
9a8df1603191fe8fa15788692de6f4c3,1,4ce81153410b379f2ccab68653ca5fe4,822166ed1e47908f7cfb49946d03c726,53:56.0,11.24,15.1,26.34,b723c6719289f4eec0e10d6955c475b5,delivered,37:52.0,53:56.0,19:05.0,32:48.0,16-02-2018,11,-17,00:00.0,2,voucher,1,52.1,19-01-2018
a03ad7057fae696dd18f8967826c209f,1,941fede5c398c3c84cac6e6c832c2b11,c68fb906c8f4b4b946d8386bfa6e5467,42:11.0,52.88,25.21,78.09,7df71d1652cfba8b2a70cf665c960f74,delivered,24:46.0,42:11.0,18:32.0,04:09.0,28-06-2017,11,-12,00:00.0,2,voucher,1,44.41,05-06-2017
